rebalance_date,ticker,weight,fund
2022-05-02,MS,0.017506631243563085,combined_min_variance
2022-06-01,MS,0.009832218913798948,combined_min_variance
2022-07-01,MS,0.015457431574471072,combined_min_variance
2022-08-01,MS,0.015440007575644427,combined_min_variance
2022-09-01,MS,0.01557013025331286,combined_min_variance
2022-10-03,MS,0.009512837923536101,combined_min_variance
2022-11-01,MS,0.006659097599815212,combined_min_variance
2022-12-01,MS,0.00971074536986875,combined_min_variance
2023-01-03,MS,0.0031889287768499686,combined_min_variance
2023-02-01,MS,0.004136074283204523,combined_min_variance
2023-03-01,MS,0.010092922534434973,combined_min_variance
2023-04-03,MS,0.0012086535663393904,combined_min_variance
2023-05-01,MS,0.009140637900664992,combined_min_variance
2023-06-01,MS,0.008930413621599225,combined_min_variance
2023-07-03,MS,0.0128947111705963,combined_min_variance
2023-08-01,MS,0.013347870604511923,combined_min_variance
2023-09-01,MS,0.01348447765181291,combined_min_variance
2023-10-02,MS,0.015095677668938299,combined_min_variance
2023-11-01,MS,0.017547655339165115,combined_min_variance
2023-12-01,MS,0.016666666666666666,combined_min_variance
2021-01-04,NEE,0.00716501354828973,combined_min_variance
2021-02-01,NEE,6.3949309624087e-18,combined_min_variance
2021-03-01,NEE,0.0,combined_min_variance
2021-04-01,NEE,0.021074034931145055,combined_min_variance
2021-05-03,NEE,0.025036365892977565,combined_min_variance
2021-06-01,NEE,0.025681907381195065,combined_min_variance
2021-07-01,NEE,0.022839877397548027,combined_min_variance
2021-08-02,NEE,0.02347307434457662,combined_min_variance
2021-09-01,NEE,0.023899104321008554,combined_min_variance
2021-10-01,NEE,0.023579272100197952,combined_min_variance
2021-11-01,NEE,0.02314856818171582,combined_min_variance
2021-12-01,NEE,0.01993138844801912,combined_min_variance
2022-01-03,NEE,0.02040740927653747,combined_min_variance
2022-02-01,NEE,0.020856519173031433,combined_min_variance
2022-03-01,NEE,0.02082574428114407,combined_min_variance
2022-04-01,NEE,0.021350987366285292,combined_min_variance
2022-05-02,NEE,0.021946886252065423,combined_min_variance
2022-06-01,NEE,0.027487437179477613,combined_min_variance
2022-07-01,NEE,0.023418339029344183,combined_min_variance
2022-08-01,NEE,0.02291679729910067,combined_min_variance
2022-09-01,NEE,0.023015659232641077,combined_min_variance
2022-10-03,NEE,0.025617446336833587,combined_min_variance
2022-11-01,NEE,0.024426744289585405,combined_min_variance
2022-12-01,NEE,0.023679116784225015,combined_min_variance
2023-01-03,NEE,0.02257618928011935,combined_min_variance
2023-02-01,NEE,0.024182779857856804,combined_min_variance
2023-03-01,NEE,0.024570130819174304,combined_min_variance
2023-04-03,NEE,0.021637047232166633,combined_min_variance
2023-05-01,NEE,0.02248254085260677,combined_min_variance
2023-06-01,NEE,0.023270851314574858,combined_min_variance
2023-07-03,NEE,0.025284366268412708,combined_min_variance
2023-08-01,NEE,0.025134929827943835,combined_min_variance
2023-09-01,NEE,0.024303740487152073,combined_min_variance
2023-10-02,NEE,0.02270587671880546,combined_min_variance
2023-11-01,NEE,0.021184320315892513,combined_min_variance
2023-12-01,NEE,0.016666666666666666,combined_min_variance
2021-01-04,NEM,0.09508334093612662,combined_min_variance
2021-02-01,NEM,0.10310920207580847,combined_min_variance
2021-03-01,NEM,0.10148349289292877,combined_min_variance
2021-04-01,NEM,0.04166765288106582,combined_min_variance
2021-05-03,NEM,0.03058842263004761,combined_min_variance
2021-06-01,NEM,0.026866325972236916,combined_min_variance
2021-07-01,NEM,0.021503233179320343,combined_min_variance
2021-08-02,NEM,0.021523651944145576,combined_min_variance
2021-09-01,NEM,0.021530176243882662,combined_min_variance
2021-10-01,NEM,0.02202797928870584,combined_min_variance
2021-11-01,NEM,0.022856701506541358,combined_min_variance
2021-12-01,NEM,0.019588388281790915,combined_min_variance
2022-01-03,NEM,0.020227833134136067,combined_min_variance
2022-02-01,NEM,0.020602898619703946,combined_min_variance
2022-03-01,NEM,0.021245301332255308,combined_min_variance
2022-04-01,NEM,0.022153825319173925,combined_min_variance
2022-05-02,NEM,0.023195811096393626,combined_min_variance
2022-06-01,NEM,0.035080149965505084,combined_min_variance
2022-07-01,NEM,0.029541267963777033,combined_min_variance
2022-08-01,NEM,0.02988414473348914,combined_min_variance
2022-09-01,NEM,0.029598607430629333,combined_min_variance
2022-10-03,NEM,0.04112159931608616,combined_min_variance
2022-11-01,NEM,0.041671751266982714,combined_min_variance
2022-12-01,NEM,0.032353030541677916,combined_min_variance
2023-01-03,NEM,0.03596029579946536,combined_min_variance
2023-02-01,NEM,0.03237676680121568,combined_min_variance
2023-03-01,NEM,0.0275502789787961,combined_min_variance
2023-04-03,NEM,0.030927643317954022,combined_min_variance
2023-05-01,NEM,0.030334605471314346,combined_min_variance
2023-06-01,NEM,0.02904124606339521,combined_min_variance
2023-07-03,NEM,0.02215709081212341,combined_min_variance
2023-08-01,NEM,0.020950923914271828,combined_min_variance
2023-09-01,NEM,0.020868240512131882,combined_min_variance
2023-10-02,NEM,0.020782185960773934,combined_min_variance
2023-11-01,NEM,0.019252622600589183,combined_min_variance
2023-12-01,NEM,0.016666666666666666,combined_min_variance
2021-01-04,NKE,0.025222481021282425,combined_min_variance
2021-02-01,NKE,0.023544004167930333,combined_min_variance
2021-03-01,NKE,0.024325198969306797,combined_min_variance
2021-04-01,NKE,0.024928840881621523,combined_min_variance
2021-05-03,NKE,0.02358318433397107,combined_min_variance
2021-06-01,NKE,0.022670556603704525,combined_min_variance
2021-07-01,NKE,0.023519157325580967,combined_min_variance
2021-08-02,NKE,0.024061650712455446,combined_min_variance
2021-09-01,NKE,0.02368615455512533,combined_min_variance
2021-10-01,NKE,0.02121124892598724,combined_min_variance
2021-11-01,NKE,0.02124080155385148,combined_min_variance
2021-12-01,NKE,0.019755234103863657,combined_min_variance
2022-01-03,NKE,0.019852430378696953,combined_min_variance
2022-02-01,NKE,0.019802848058156602,combined_min_variance
2022-03-01,NKE,0.01971265382271955,combined_min_variance
2022-04-01,NKE,0.01919360923553901,combined_min_variance
2022-05-02,NKE,0.01872222126073384,combined_min_variance
2022-06-01,NKE,0.014010510679357373,combined_min_variance
2022-07-01,NKE,0.01586034462420459,combined_min_variance
2022-08-01,NKE,0.014952434672860665,combined_min_variance
2022-09-01,NKE,0.014453421496552269,combined_min_variance
2022-10-03,NKE,0.0021844746859487887,combined_min_variance
2022-11-01,NKE,0.0,combined_min_variance
2022-12-01,NKE,2.6439916638426684e-05,combined_min_variance
2023-01-03,NKE,0.0,combined_min_variance
2023-02-01,NKE,0.0,combined_min_variance
2023-03-01,NKE,0.0,combined_min_variance
2023-04-03,NKE,0.0,combined_min_variance
2023-05-01,NKE,2.915426854490858e-18,combined_min_variance
2023-06-01,NKE,7.907729424482024e-19,combined_min_variance
2023-07-03,NKE,0.0008839465339989579,combined_min_variance
2023-08-01,NKE,0.0012251140058388847,combined_min_variance
2023-09-01,NKE,0.0003447608173710436,combined_min_variance
2023-10-02,NKE,0.009718422515627746,combined_min_variance
2023-11-01,NKE,0.01570604587230132,combined_min_variance
2023-12-01,NKE,0.016666666666666666,combined_min_variance
2021-01-04,NUE,0.0,combined_min_variance
2021-02-01,NUE,0.0,combined_min_variance
2021-03-01,NUE,0.0,combined_min_variance
2021-04-01,NUE,0.004808186921905815,combined_min_variance
2021-05-03,NUE,0.007304012844992341,combined_min_variance
2021-06-01,NUE,0.006913898542538735,combined_min_variance
2021-07-01,NUE,0.011701933317707282,combined_min_variance
2021-08-02,NUE,0.010935916665364384,combined_min_variance
2021-09-01,NUE,0.010837114361161384,combined_min_variance
2021-10-01,NUE,0.010732099483469516,combined_min_variance
2021-11-01,NUE,0.010699044522199915,combined_min_variance
2021-12-01,NUE,0.017666526920828204,combined_min_variance
2022-01-03,NUE,0.017743287961818878,combined_min_variance
2022-02-01,NUE,0.017511958224431034,combined_min_variance
2022-03-01,NUE,0.017085630406866753,combined_min_variance
2022-04-01,NUE,0.017215989895854544,combined_min_variance
2022-05-02,NUE,0.016551458461575047,combined_min_variance
2022-06-01,NUE,0.0050463976210311234,combined_min_variance
2022-07-01,NUE,0.012162106714461749,combined_min_variance
2022-08-01,NUE,0.012101767198797238,combined_min_variance
2022-09-01,NUE,0.012486452430791703,combined_min_variance
2022-10-03,NUE,0.003164651842749139,combined_min_variance
2022-11-01,NUE,0.0,combined_min_variance
2022-12-01,NUE,0.002833353473575025,combined_min_variance
2023-01-03,NUE,0.0,combined_min_variance
2023-02-01,NUE,0.0,combined_min_variance
2023-03-01,NUE,9.75781955236954e-19,combined_min_variance
2023-04-03,NUE,1.357677695432723e-19,combined_min_variance
2023-05-01,NUE,2.555015333206496e-18,combined_min_variance
2023-06-01,NUE,0.0,combined_min_variance
2023-07-03,NUE,0.0017544144389826872,combined_min_variance
2023-08-01,NUE,0.00245900056419644,combined_min_variance
2023-09-01,NUE,0.0014895025649883937,combined_min_variance
2023-10-02,NUE,0.007750997939998573,combined_min_variance
2023-11-01,NUE,0.014321407305541784,combined_min_variance
2023-12-01,NUE,0.016666666666666666,combined_min_variance
2021-01-04,NVDA,1.3958306970546672e-18,combined_min_variance
2021-02-01,NVDA,2.2809539228445803e-18,combined_min_variance
2021-03-01,NVDA,6.507406155081016e-19,combined_min_variance
2021-04-01,NVDA,0.0,combined_min_variance
2021-05-03,NVDA,0.015118084873065457,combined_min_variance
2021-06-01,NVDA,0.01394541535051021,combined_min_variance
2021-07-01,NVDA,0.01632702030979813,combined_min_variance
2021-08-02,NVDA,0.01608593452140366,combined_min_variance
2021-09-01,NVDA,0.016131716571726854,combined_min_variance
2021-10-01,NVDA,0.018672814322443568,combined_min_variance
2021-11-01,NVDA,0.01921455914838332,combined_min_variance
2021-12-01,NVDA,0.01836508063140862,combined_min_variance
2022-01-03,NVDA,0.0175889775922507,combined_min_variance
2022-02-01,NVDA,0.016409583061871135,combined_min_variance
2022-03-01,NVDA,0.015494104399765668,combined_min_variance
2022-04-01,NVDA,0.014734294047983605,combined_min_variance
2022-05-02,NVDA,0.012527452172718546,combined_min_variance
2022-06-01,NVDA,0.0007023002236418396,combined_min_variance
2022-07-01,NVDA,0.0,combined_min_variance
2022-08-01,NVDA,6.210435881852177e-18,combined_min_variance
2022-09-01,NVDA,0.0,combined_min_variance
2022-10-03,NVDA,0.0,combined_min_variance
2022-11-01,NVDA,4.1425085879500227e-19,combined_min_variance
2022-12-01,NVDA,2.9505139862196904e-19,combined_min_variance
2023-01-03,NVDA,0.0,combined_min_variance
2023-02-01,NVDA,1.461025522850298e-18,combined_min_variance
2023-03-01,NVDA,0.0,combined_min_variance
2023-04-03,NVDA,2.877797167278126e-19,combined_min_variance
2023-05-01,NVDA,0.0,combined_min_variance
2023-06-01,NVDA,0.0,combined_min_variance
2023-07-03,NVDA,0.0,combined_min_variance
2023-08-01,NVDA,0.0,combined_min_variance
2023-09-01,NVDA,6.024701095953398e-19,combined_min_variance
2023-10-02,NVDA,0.0,combined_min_variance
2023-11-01,NVDA,0.009452221958371199,combined_min_variance
2023-12-01,NVDA,0.016666666666666666,combined_min_variance
2021-01-04,O,3.431872890479447e-19,combined_min_variance
2021-02-01,O,0.0,combined_min_variance
2021-03-01,O,1.1477132482322811e-18,combined_min_variance
2021-04-01,O,0.01047149787185847,combined_min_variance
2021-05-03,O,0.019628017046751538,combined_min_variance
2021-06-01,O,0.02070189308456556,combined_min_variance
2021-07-01,O,0.02221650585537709,combined_min_variance
2021-08-02,O,0.022701580008838717,combined_min_variance
2021-09-01,O,0.023204447549174785,combined_min_variance
2021-10-01,O,0.022844273301654446,combined_min_variance
2021-11-01,O,0.02254288337208721,combined_min_variance
2021-12-01,O,0.020391590079977123,combined_min_variance
2022-01-03,O,0.020841736257698498,combined_min_variance
2022-02-01,O,0.020626917017912378,combined_min_variance
2022-03-01,O,0.020611347692398477,combined_min_variance
2022-04-01,O,0.020665265461188773,combined_min_variance
2022-05-02,O,0.021078399483525263,combined_min_variance
2022-06-01,O,0.02575808633853075,combined_min_variance
2022-07-01,O,0.024036760941965434,combined_min_variance
2022-08-01,O,0.02420588507662111,combined_min_variance
2022-09-01,O,0.02438630461081699,combined_min_variance
2022-10-03,O,0.03043217456737303,combined_min_variance
2022-11-01,O,0.03223711635655114,combined_min_variance
2022-12-01,O,0.030461999760034875,combined_min_variance
2023-01-03,O,0.03578860279349644,combined_min_variance
2023-02-01,O,0.03582965572125025,combined_min_variance
2023-03-01,O,0.03327695825820748,combined_min_variance
2023-04-03,O,0.03929895389836479,combined_min_variance
2023-05-01,O,0.036427012765766376,combined_min_variance
2023-06-01,O,0.037506468509066894,combined_min_variance
2023-07-03,O,0.03236369165876755,combined_min_variance
2023-08-01,O,0.032406964720835985,combined_min_variance
2023-09-01,O,0.03274232700803617,combined_min_variance
2023-10-02,O,0.026531440821588682,combined_min_variance
2023-11-01,O,0.022681806442252737,combined_min_variance
2023-12-01,O,0.016666666666666666,combined_min_variance
2021-01-04,OXY,1.3131836421317714e-19,combined_min_variance
2021-02-01,OXY,0.0,combined_min_variance
2021-03-01,OXY,2.0717344561848999e-19,combined_min_variance
2021-04-01,OXY,0.0,combined_min_variance
2021-05-03,OXY,0.0,combined_min_variance
2021-06-01,OXY,0.0,combined_min_variance
2021-07-01,OXY,8.673617379884035e-19,combined_min_variance
2021-08-02,OXY,0.0,combined_min_variance
2021-09-01,OXY,4.336808689942018e-18,combined_min_variance
2021-10-01,OXY,0.0,combined_min_variance
2021-11-01,OXY,0.0009053752484679324,combined_min_variance
2021-12-01,OXY,0.01701755932238601,combined_min_variance
2022-01-03,OXY,0.016106939731435305,combined_min_variance
2022-02-01,OXY,0.016410858912034407,combined_min_variance
2022-03-01,OXY,0.01726579312651209,combined_min_variance
2022-04-01,OXY,0.017620568323378123,combined_min_variance
2022-05-02,OXY,0.016138936669013806,combined_min_variance
2022-06-01,OXY,4.336808689942018e-18,combined_min_variance
2022-07-01,OXY,0.01013812067034838,combined_min_variance
2022-08-01,OXY,0.010558091932542679,combined_min_variance
2022-09-01,OXY,0.01274280891524638,combined_min_variance
2022-10-03,OXY,0.004378903012139565,combined_min_variance
2022-11-01,OXY,0.006191085424626567,combined_min_variance
2022-12-01,OXY,0.00912023741754365,combined_min_variance
2023-01-03,OXY,0.002238160264876687,combined_min_variance
2023-02-01,OXY,0.006736715482443201,combined_min_variance
2023-03-01,OXY,0.008111747696379538,combined_min_variance
2023-04-03,OXY,1.0977548971199409e-18,combined_min_variance
2023-05-01,OXY,0.006576640109863601,combined_min_variance
2023-06-01,OXY,0.011767838652717202,combined_min_variance
2023-07-03,OXY,0.016270122566450163,combined_min_variance
2023-08-01,OXY,0.01681828812337166,combined_min_variance
2023-09-01,OXY,0.014311160088278405,combined_min_variance
2023-10-02,OXY,0.016139023743647063,combined_min_variance
2023-11-01,OXY,0.017113068740486934,combined_min_variance
2023-12-01,OXY,0.016666666666666666,combined_min_variance
2021-01-04,PLD,8.750023029276306e-19,combined_min_variance
2021-02-01,PLD,8.279530757467213e-19,combined_min_variance
2021-03-01,PLD,0.0,combined_min_variance
2021-04-01,PLD,0.010798219868817406,combined_min_variance
2021-05-03,PLD,0.021169958268436276,combined_min_variance
2021-06-01,PLD,0.023178230581906486,combined_min_variance
2021-07-01,PLD,0.02352719098380504,combined_min_variance
2021-08-02,PLD,0.02384212830026227,combined_min_variance
2021-09-01,PLD,0.024083909541881932,combined_min_variance
2021-10-01,PLD,0.024920408792284375,combined_min_variance
2021-11-01,PLD,0.025021197023956415,combined_min_variance
2021-12-01,PLD,0.020278585217578356,combined_min_variance
2022-01-03,PLD,0.020853213465908852,combined_min_variance
2022-02-01,PLD,0.02070115257953792,combined_min_variance
2022-03-01,PLD,0.020553761112193848,combined_min_variance
2022-04-01,PLD,0.020613307110973103,combined_min_variance
2022-05-02,PLD,0.02054386717181434,combined_min_variance
2022-06-01,PLD,0.018661966561871204,combined_min_variance
2022-07-01,PLD,0.018226417770493053,combined_min_variance
2022-08-01,PLD,0.017569627374058067,combined_min_variance
2022-09-01,PLD,0.017293516962141868,combined_min_variance
2022-10-03,PLD,0.010871584111698484,combined_min_variance
2022-11-01,PLD,0.009396084625032048,combined_min_variance
2022-12-01,PLD,0.01025385626772925,combined_min_variance
2023-01-03,PLD,0.00021446932240040727,combined_min_variance
2023-02-01,PLD,0.0,combined_min_variance
2023-03-01,PLD,0.0062839494768373695,combined_min_variance
2023-04-03,PLD,1.6871269900808256e-19,combined_min_variance
2023-05-01,PLD,7.25208003615748e-18,combined_min_variance
2023-06-01,PLD,0.0,combined_min_variance
2023-07-03,PLD,0.010947186049558098,combined_min_variance
2023-08-01,PLD,0.011249211041697921,combined_min_variance
2023-09-01,PLD,0.009909777744605887,combined_min_variance
2023-10-02,PLD,0.013540233334598993,combined_min_variance
2023-11-01,PLD,0.01645401236688025,combined_min_variance
2023-12-01,PLD,0.016666666666666666,combined_min_variance
2021-01-04,PSA,0.05159718906116446,combined_min_variance
2021-02-01,PSA,0.05532719810902102,combined_min_variance
2021-03-01,PSA,0.05763112240349575,combined_min_variance
2021-04-01,PSA,0.044823857672730935,combined_min_variance
2021-05-03,PSA,0.03150697180903314,combined_min_variance
2021-06-01,PSA,0.03332963199972553,combined_min_variance
2021-07-01,PSA,0.029037611847723153,combined_min_variance
2021-08-02,PSA,0.029020434742905967,combined_min_variance
2021-09-01,PSA,0.029226162819997535,combined_min_variance
2021-10-01,PSA,0.028571079158834833,combined_min_variance
2021-11-01,PSA,0.028433467654450425,combined_min_variance
2021-12-01,PSA,0.02106693161981207,combined_min_variance
2022-01-03,PSA,0.021854864879244994,combined_min_variance
2022-02-01,PSA,0.021563608431970895,combined_min_variance
2022-03-01,PSA,0.021508330945515238,combined_min_variance
2022-04-01,PSA,0.021587960600447414,combined_min_variance
2022-05-02,PSA,0.021924292681630625,combined_min_variance
2022-06-01,PSA,0.026223057596366894,combined_min_variance
2022-07-01,PSA,0.023917881200069515,combined_min_variance
2022-08-01,PSA,0.02364080127998408,combined_min_variance
2022-09-01,PSA,0.02335810401786268,combined_min_variance
2022-10-03,PSA,0.02627607731177575,combined_min_variance
2022-11-01,PSA,0.027870749522320992,combined_min_variance
2022-12-01,PSA,0.025096040087273216,combined_min_variance
2023-01-03,PSA,0.023841396430022945,combined_min_variance
2023-02-01,PSA,0.02378760581024595,combined_min_variance
2023-03-01,PSA,0.025064464986756203,combined_min_variance
2023-04-03,PSA,0.02360973481652019,combined_min_variance
2023-05-01,PSA,0.025242594754168148,combined_min_variance
2023-06-01,PSA,0.028810244330899404,combined_min_variance
2023-07-03,PSA,0.025537619490773423,combined_min_variance
2023-08-01,PSA,0.02637498383232988,combined_min_variance
2023-09-01,PSA,0.02653849549534428,combined_min_variance
2023-10-02,PSA,0.02339948678132008,combined_min_variance
2023-11-01,PSA,0.020506970436066113,combined_min_variance
2023-12-01,PSA,0.016666666666666666,combined_min_variance
2021-01-04,QCOM,0.0,combined_min_variance
2021-02-01,QCOM,0.0,combined_min_variance
2021-03-01,QCOM,0.0,combined_min_variance
2021-04-01,QCOM,0.005928728212326919,combined_min_variance
2021-05-03,QCOM,0.011302452016680349,combined_min_variance
2021-06-01,QCOM,0.012589009271263956,combined_min_variance
2021-07-01,QCOM,0.015783695929308304,combined_min_variance
2021-08-02,QCOM,0.014488193159415436,combined_min_variance
2021-09-01,QCOM,0.014466923434510542,combined_min_variance
2021-10-01,QCOM,0.016125112391216282,combined_min_variance
2021-11-01,QCOM,0.016155772755711957,combined_min_variance
2021-12-01,QCOM,0.01867546813986831,combined_min_variance
2022-01-03,QCOM,0.018628405015197608,combined_min_variance
2022-02-01,QCOM,0.01841005383060645,combined_min_variance
2022-03-01,QCOM,0.017830459371971277,combined_min_variance
2022-04-01,QCOM,0.017475164859336343,combined_min_variance
2022-05-02,QCOM,0.016368991676650572,combined_min_variance
2022-06-01,QCOM,0.004674613147629912,combined_min_variance
2022-07-01,QCOM,0.011599543296800543,combined_min_variance
2022-08-01,QCOM,0.012234084994241421,combined_min_variance
2022-09-01,QCOM,0.011657243663595015,combined_min_variance
2022-10-03,QCOM,0.0003441430733219413,combined_min_variance
2022-11-01,QCOM,0.0,combined_min_variance
2022-12-01,QCOM,0.0,combined_min_variance
2023-01-03,QCOM,0.0,combined_min_variance
2023-02-01,QCOM,0.0,combined_min_variance
2023-03-01,QCOM,0.0,combined_min_variance
2023-04-03,QCOM,0.0,combined_min_variance
2023-05-01,QCOM,2.0807032942050715e-18,combined_min_variance
2023-06-01,QCOM,1.4366947072206286e-18,combined_min_variance
2023-07-03,QCOM,0.0,combined_min_variance
2023-08-01,QCOM,0.0,combined_min_variance
2023-09-01,QCOM,0.0,combined_min_variance
2023-10-02,QCOM,0.00428702598812685,combined_min_variance
2023-11-01,QCOM,0.012761781813328368,combined_min_variance
2023-12-01,QCOM,0.016666666666666666,combined_min_variance
2021-01-04,SBUX,3.3795769788818513e-18,combined_min_variance
2021-02-01,SBUX,7.058302751606895e-19,combined_min_variance
2021-03-01,SBUX,0.0,combined_min_variance
2021-04-01,SBUX,0.01268285690030957,combined_min_variance
2021-05-03,SBUX,0.01818140643321956,combined_min_variance
2021-06-01,SBUX,0.017312509852254503,combined_min_variance
2021-07-01,SBUX,0.020251694079172336,combined_min_variance
2021-08-02,SBUX,0.020589749473026005,combined_min_variance
2021-09-01,SBUX,0.020362385584484676,combined_min_variance
2021-10-01,SBUX,0.020518857291020275,combined_min_variance
2021-11-01,SBUX,0.020662660814075372,combined_min_variance
2021-12-01,SBUX,0.019706658884180644,combined_min_variance
2022-01-03,SBUX,0.019795828336178028,combined_min_variance
2022-02-01,SBUX,0.019943700634409905,combined_min_variance
2022-03-01,SBUX,0.01973834581465612,combined_min_variance
2022-04-01,SBUX,0.019208539175046543,combined_min_variance
2022-05-02,SBUX,0.01916125109060121,combined_min_variance
2022-06-01,SBUX,0.012407247523691725,combined_min_variance
2022-07-01,SBUX,0.01571752622334146,combined_min_variance
2022-08-01,SBUX,0.015537694598755937,combined_min_variance
2022-09-01,SBUX,0.015234091335015116,combined_min_variance
2022-10-03,SBUX,0.008824642216454182,combined_min_variance
2022-11-01,SBUX,0.00843696614325749,combined_min_variance
2022-12-01,SBUX,0.010034497860369244,combined_min_variance
2023-01-03,SBUX,0.005891082176580173,combined_min_variance
2023-02-01,SBUX,0.00581949821277934,combined_min_variance
2023-03-01,SBUX,0.008895148924943653,combined_min_variance
2023-04-03,SBUX,0.004702415848788382,combined_min_variance
2023-05-01,SBUX,0.010442163231716232,combined_min_variance
2023-06-01,SBUX,0.015386963358051712,combined_min_variance
2023-07-03,SBUX,0.01993952073009182,combined_min_variance
2023-08-01,SBUX,0.020616011709290113,combined_min_variance
2023-09-01,SBUX,0.021728729365671762,combined_min_variance
2023-10-02,SBUX,0.02037212970623927,combined_min_variance
2023-11-01,SBUX,0.01998458769233794,combined_min_variance
2023-12-01,SBUX,0.016666666666666666,combined_min_variance
2021-01-04,SHW,0.014060318537174153,combined_min_variance
2021-02-01,SHW,0.011249760787732394,combined_min_variance
2021-03-01,SHW,0.011112640221131523,combined_min_variance
2021-04-01,SHW,0.02254939164540941,combined_min_variance
2021-05-03,SHW,0.02838764266236506,combined_min_variance
2021-06-01,SHW,0.026909453489916208,combined_min_variance
2021-07-01,SHW,0.02474012608311459,combined_min_variance
2021-08-02,SHW,0.025522641468903977,combined_min_variance
2021-09-01,SHW,0.025328853766737176,combined_min_variance
2021-10-01,SHW,0.025237954141936695,combined_min_variance
2021-11-01,SHW,0.024646081553775716,combined_min_variance
2021-12-01,SHW,0.02020245539248703,combined_min_variance
2022-01-03,SHW,0.020670499554933722,combined_min_variance
2022-02-01,SHW,0.020412324507444596,combined_min_variance
2022-03-01,SHW,0.020285273340552246,combined_min_variance
2022-04-01,SHW,0.020197957290721727,combined_min_variance
2022-05-02,SHW,0.02142652664447958,combined_min_variance
2022-06-01,SHW,0.02767609601380585,combined_min_variance
2022-07-01,SHW,0.023471127996471407,combined_min_variance
2022-08-01,SHW,0.02415599166943812,combined_min_variance
2022-09-01,SHW,0.023593221669868505,combined_min_variance
2022-10-03,SHW,0.026642440836839785,combined_min_variance
2022-11-01,SHW,0.024108465688514987,combined_min_variance
2022-12-01,SHW,0.020999862606690022,combined_min_variance
2023-01-03,SHW,0.018503683958634068,combined_min_variance
2023-02-01,SHW,0.01684147937625278,combined_min_variance
2023-03-01,SHW,0.019645695257580937,combined_min_variance
2023-04-03,SHW,0.014419980575819231,combined_min_variance
2023-05-01,SHW,0.014290123702958324,combined_min_variance
2023-06-01,SHW,0.009436472001519267,combined_min_variance
2023-07-03,SHW,0.014666975123967202,combined_min_variance
2023-08-01,SHW,0.01112388901804915,combined_min_variance
2023-09-01,SHW,0.01086669766268736,combined_min_variance
2023-10-02,SHW,0.014406877716520355,combined_min_variance
2023-11-01,SHW,0.01786259177932084,combined_min_variance
2023-12-01,SHW,0.016666666666666666,combined_min_variance
2021-01-04,SLB,0.0,combined_min_variance
2021-02-01,SLB,0.0,combined_min_variance
2021-03-01,SLB,1.354955123018822e-19,combined_min_variance
2021-04-01,SLB,0.0,combined_min_variance
2021-05-03,SLB,3.7083032674866436e-18,combined_min_variance
2021-06-01,SLB,0.0,combined_min_variance
2021-07-01,SLB,0.006318369974087839,combined_min_variance
2021-08-02,SLB,0.006088009540693608,combined_min_variance
2021-09-01,SLB,0.0062009214789718724,combined_min_variance
2021-10-01,SLB,0.0068215629753222515,combined_min_variance
2021-11-01,SLB,0.006561264304399477,combined_min_variance
2021-12-01,SLB,0.017438104263037116,combined_min_variance
2022-01-03,SLB,0.016889766849536778,combined_min_variance
2022-02-01,SLB,0.017549559779223532,combined_min_variance
2022-03-01,SLB,0.01782756096432849,combined_min_variance
2022-04-01,SLB,0.01849125527598936,combined_min_variance
2022-05-02,SLB,0.018429505972339902,combined_min_variance
2022-06-01,SLB,0.007639306959827891,combined_min_variance
2022-07-01,SLB,0.015141338188994546,combined_min_variance
2022-08-01,SLB,0.015606816271318793,combined_min_variance
2022-09-01,SLB,0.016589082340154854,combined_min_variance
2022-10-03,SLB,0.009341740480528075,combined_min_variance
2022-11-01,SLB,0.00891514498422613,combined_min_variance
2022-12-01,SLB,0.015119728561778126,combined_min_variance
2023-01-03,SLB,0.008545002428403956,combined_min_variance
2023-02-01,SLB,0.010782754425472982,combined_min_variance
2023-03-01,SLB,0.014167293773444344,combined_min_variance
2023-04-03,SLB,1.951563910473908e-18,combined_min_variance
2023-05-01,SLB,0.0035265045679743435,combined_min_variance
2023-06-01,SLB,0.007536725673301933,combined_min_variance
2023-07-03,SLB,0.012472664735075236,combined_min_variance
2023-08-01,SLB,0.012606477445878327,combined_min_variance
2023-09-01,SLB,0.010479048050451018,combined_min_variance
2023-10-02,SLB,0.016752289133756527,combined_min_variance
2023-11-01,SLB,0.01857634864755053,combined_min_variance
2023-12-01,SLB,0.016666666666666666,combined_min_variance
2021-01-04,SO,4.866581206074607e-18,combined_min_variance
2021-02-01,SO,2.038808676697254e-18,combined_min_variance
2021-03-01,SO,0.0,combined_min_variance
2021-04-01,SO,0.018312584841787098,combined_min_variance
2021-05-03,SO,0.026119791547940592,combined_min_variance
2021-06-01,SO,0.02752837367672741,combined_min_variance
2021-07-01,SO,0.024373689142775264,combined_min_variance
2021-08-02,SO,0.024736036034658893,combined_min_variance
2021-09-01,SO,0.024929611883878006,combined_min_variance
2021-10-01,SO,0.023984727305822212,combined_min_variance
2021-11-01,SO,0.023878910385112126,combined_min_variance
2021-12-01,SO,0.020387535934369618,combined_min_variance
2022-01-03,SO,0.021120179579240665,combined_min_variance
2022-02-01,SO,0.021393659190901516,combined_min_variance
2022-03-01,SO,0.021595169107784,combined_min_variance
2022-04-01,SO,0.022009729094167287,combined_min_variance
2022-05-02,SO,0.02297158050497272,combined_min_variance
